method,student_id,theta,group_theta,true_score,estimated_score,items,error
RB-Prior,246,0.6592456684324051,Tinggi,67.45710994674991,64.4082332761578,40,-3.048876670592108
RB-NoPrior,246,0.6592456684324051,Tinggi,67.45710994674991,77.24089635854342,20,9.783786411793514
CAT-EAP,247,0.9375701376265584,Sangat Tinggi,72.61318995746889,76.65130329234258,20,4.038113334873685
CAT-MLE,247,0.9375701376265584,Sangat Tinggi,72.61318995746889,71.89620043766544,22,-0.7169895198034482
RB-Prior,247,0.9375701376265584,Sangat Tinggi,72.61318995746889,56.85688676426651,40,-15.756303193202378
RB-NoPrior,247,0.9375701376265584,Sangat Tinggi,72.61318995746889,71.57748436414178,20,-1.0357055933271084
CAT-EAP,248,-1.6075598643689741,Sangat Rendah,22.5794481880411,17.639874722781816,20,-4.939573465259283
CAT-MLE,248,-1.6075598643689741,Sangat Rendah,22.5794481880411,23.513086885853227,22,0.9336386978121283
RB-Prior,248,-1.6075598643689741,Sangat Rendah,22.5794481880411,42.06684594698424,40,19.48739775894314
RB-NoPrior,248,-1.6075598643689741,Sangat Rendah,22.5794481880411,41.49821640903686,40,18.91876822099576
CAT-EAP,249,-0.7627247785662142,Rendah,38.171881023843135,39.2232920995846,20,1.0514110757414628
CAT-MLE,249,-0.7627247785662142,Rendah,38.171881023843135,43.2589260580585,21,5.087045034215365
RB-Prior,249,-0.7627247785662142,Rendah,38.171881023843135,44.72290857747973,40,6.551027553636594
RB-NoPrior,249,-0.7627247785662142,Rendah,38.171881023843135,57.15372907153728,20,18.981848047694143
CAT-EAP,250,-0.7691423497872982,Rendah,38.0418352305711,27.190910756107904,20,-10.850924474463199
CAT-MLE,250,-0.7691423497872982,Rendah,38.0418352305711,32.514143515897175,20,-5.527691714673928
RB-Prior,250,-0.7691423497872982,Rendah,38.0418352305711,46.20018535681185,30,8.158350126240748
RB-NoPrior,250,-0.7691423497872982,Rendah,38.0418352305711,45.991561181434605,40,7.9497259508635025
CAT-EAP,251,-0.9399031011088647,Sangat Rendah,34.630266363244495,41.24278291434637,20,6.612516551101876
CAT-MLE,251,-0.9399031011088647,Sangat Rendah,34.630266363244495,26.611108698990414,20,-8.019157664254081
RB-Prior,251,-0.9399031011088647,Sangat Rendah,34.630266363244495,42.68887083671811,35,8.058604473473615
RB-NoPrior,251,-0.9399031011088647,Sangat Rendah,34.630266363244495,42.503748125937044,40,7.873481762692549
CAT-EAP,252,0.8294748419317485,Sangat Tinggi,70.65701904032903,56.08891952059106,20,-14.56809951973797
CAT-MLE,252,0.8294748419317485,Sangat Tinggi,70.65701904032903,71.25454817897321,29,0.5975291386441768
RB-Prior,252,0.8294748419317485,Sangat Tinggi,70.65701904032903,64.53857791225417,39,-6.118441128074863
RB-NoPrior,252,0.8294748419317485,Sangat Tinggi,70.65701904032903,69.42028985507247,20,-1.2367291852565643
CAT-EAP,253,-0.19382613877280352,Sedang,50.01591023694524,47.07473531470671,20,-2.941174922238531
CAT-MLE,253,-0.19382613877280352,Sedang,50.01591023694524,61.091698010511486,20,11.075787773566248
RB-Prior,253,-0.19382613877280352,Sedang,50.01591023694524,55.77676240208878,40,5.76085216514354
RB-NoPrior,253,-0.19382613877280352,Sedang,50.01591023694524,56.31434454358269,40,6.2984343066374535
CAT-EAP,254,-0.26451484131061076,Rendah,48.52561624417708,42.76025525611244,20,-5.765360988064643
CAT-MLE,254,-0.26451484131061076,Rendah,48.52561624417708,41.63748356782246,21,-6.888132676354623
RB-Prior,254,-0.26451484131061076,Rendah,48.52561624417708,53.195610071013554,40,4.669993826836475
RB-NoPrior,254,-0.26451484131061076,Rendah,48.52561624417708,61.643835616438345,20,13.118219372261265
CAT-EAP,255,-2.0038623644067535,Sangat Rendah,16.74692357219906,20.940921896862573,22,4.193998324663514
CAT-MLE,255,-2.0038623644067535,Sangat Rendah,16.74692357219906,19.901532577312253,24,3.154609005113194
RB-Prior,255,-2.0038623644067535,Sangat Rendah,16.74692357219906,35.43726235741443,40,18.690338785215374
RB-NoPrior,255,-2.0038623644067535,Sangat Rendah,16.74692357219906,40.65588499550763,40,23.90896142330857
CAT-EAP,256,0.6354180302092264,Tinggi,66.99861892804307,64.10125074820196,20,-2.8973681798411093
CAT-MLE,256,0.6354180302092264,Tinggi,66.99861892804307,70.8244470400055,21,3.825828111962423
RB-Prior,256,0.6354180302092264,Tinggi,66.99861892804307,58.84520884520885,40,-8.15341008283422
RB-NoPrior,256,0.6354180302092264,Tinggi,66.99861892804307,59.96035678889991,40,-7.038262139143164
CAT-EAP,257,-1.2392583948534726,Sangat Rendah,28.932867703189718,32.28163857993063,20,3.348770876740911
CAT-MLE,257,-1.2392583948534726,Sangat Rendah,28.932867703189718,23.98287944966363,20,-4.949988253526087
RB-Prior,257,-1.2392583948534726,Sangat Rendah,28.932867703189718,44.9943757030371,26,16.061507999847382
RB-NoPrior,257,-1.2392583948534726,Sangat Rendah,28.932867703189718,38.1352693924341,40,9.202401689244379
CAT-EAP,258,0.05993263026632825,Sedang,55.3510162961152,51.544742265474774,20,-3.8062740306404237
CAT-MLE,258,0.05993263026632825,Sedang,55.3510162961152,67.34144880172359,20,11.99043250560839
RB-Prior,258,0.05993263026632825,Sedang,55.3510162961152,52.14830214830216,38,-3.2027141478130403
RB-NoPrior,258,0.05993263026632825,Sedang,55.3510162961152,69.04932094353111,20,13.698304647415917
CAT-EAP,259,0.2773769379581917,Sedang,59.85680447366758,53.4294302978435,20,-6.427374175824077
CAT-MLE,259,0.2773769379581917,Sedang,59.85680447366758,46.97040574853574,21,-12.88639872513184
RB-Prior,259,0.2773769379581917,Sedang,59.85680447366758,54.847645429362885,40,-5.009159044304695
RB-NoPrior,259,0.2773769379581917,Sedang,59.85680447366758,60.68488640105367,40,0.8280819273860871
CAT-EAP,260,1.360658595838651,Sangat Tinggi,79.59842294597253,75.56482227968095,20,-4.033600666291576
CAT-MLE,260,1.360658595838651,Sangat Tinggi,79.59842294597253,83.67372099612167,21,4.075298050149144
RB-Prior,260,1.360658595838651,Sangat Tinggi,79.59842294597253,70.35979440319818,40,-9.23862854277435
RB-NoPrior,260,1.360658595838651,Sangat Tinggi,79.59842294597253,83.96682791983415,20,4.368404973861615
CAT-EAP,261,-1.308820399119112,Sangat Rendah,27.67186281447918,33.84012746854054,20,6.168264654061357
CAT-MLE,261,-1.308820399119112,Sangat Rendah,27.67186281447918,29.52073468292809,20,1.84887186844891
RB-Prior,261,-1.308820399119112,Sangat Rendah,27.67186281447918,48.77242681775259,30,21.10056400327341
RB-NoPrior,261,-1.308820399119112,Sangat Rendah,27.67186281447918,48.88547271329747,20,21.213609898818287
CAT-EAP,262,-3.0195121558208253,Sangat Rendah,6.902091403930265,11.760021847188016,25,4.857930443257751
CAT-MLE,262,-3.0195121558208253,Sangat Rendah,6.902091403930265,4.112046415825846,40,-2.7900449881044187
RB-Prior,262,-3.0195121558208253,Sangat Rendah,6.902091403930265,26.012793176972274,39,19.11070177304201
RB-NoPrior,262,-3.0195121558208253,Sangat Rendah,6.902091403930265,21.80094786729858,40,14.898856463368315
CAT-EAP,263,0.18384954475369486,Sedang,57.929949289600046,59.677419909462145,20,1.7474706198620993
CAT-MLE,263,0.18384954475369486,Sedang,57.929949289600046,48.33250912116304,20,-9.597440168437004
RB-Prior,263,0.18384954475369486,Sedang,57.929949289600046,55.180481283422466,40,-2.7494680061775796
RB-NoPrior,263,0.18384954475369486,Sedang,57.929949289600046,73.65478686233403,20,15.724837572733989
CAT-EAP,264,1.8005111815108537,Sangat Tinggi,85.5562217845034,90.34399399345932,25,4.787772208955914
CAT-MLE,264,1.8005111815108537,Sangat Tinggi,85.5562217845034,76.94636365774139,20,-8.60985812676202
RB-Prior,264,1.8005111815108537,Sangat Tinggi,85.5562217845034,69.7629009762901,40,-15.79332080821331
RB-NoPrior,264,1.8005111815108537,Sangat Tinggi,85.5562217845034,77.51396648044694,20,-8.042255304056468
CAT-EAP,265,1.2389463529394373,Sangat Tinggi,77.70719983910413,70.69384059257612,20,-7.013359246528012
CAT-MLE,265,1.2389463529394373,Sangat Tinggi,77.70719983910413,80.72625176761404,20,3.01905192850991
RB-Prior,265,1.2389463529394373,Sangat Tinggi,77.70719983910413,63.35835418404226,40,-14.348845655061872
RB-NoPrior,265,1.2389463529394373,Sangat Tinggi,77.70719983910413,67.60736196319019,40,-10.099837875913948
CAT-EAP,266,0.20965941527462578,Sedang,58.46359385382808,67.13062886896496,20,8.667035015136882
CAT-MLE,266,0.20965941527462578,Sedang,58.46359385382808,58.04343789229478,20,-0.4201559615332968
RB-Prior,266,0.20965941527462578,Sedang,58.46359385382808,60.49618320610687,40,2.032589352278791
RB-NoPrior,266,0.20965941527462578,Sedang,58.46359385382808,67.24262059035276,20,8.779026736524678
CAT-EAP,267,-0.49163618563204736,Rendah,43.75723448100296,41.02916070482167,20,-2.72807377618129
CAT-MLE,267,-0.49163618563204736,Rendah,43.75723448100296,42.41519183457868,20,-1.3420426464242823
RB-Prior,267,-0.49163618563204736,Rendah,43.75723448100296,45.213923132704885,37,1.4566886517019242
RB-NoPrior,267,-0.49163618563204736,Rendah,43.75723448100296,47.50192159877017,40,3.7446871177672065
CAT-EAP,268,0.8071225966373103,Tinggi,70.2448540980799,66.93189504032966,20,-3.312959057750234
CAT-MLE,268,0.8071225966373103,Tinggi,70.2448540980799,82.02709774614834,20,11.782243648068444
RB-Prior,268,0.8071225966373103,Tinggi,70.2448540980799,59.95987388936658,40,-10.284980208713321
RB-NoPrior,268,0.8071225966373103,Tinggi,70.2448540980799,74.48275862068967,20,4.237904522609767
CAT-EAP,269,-0.9735461997044687,Sangat Rendah,33.970440160367424,39.17869903778561,20,5.208258877418189
CAT-MLE,269,-0.9735461997044687,Sangat Rendah,33.970440160367424,31.250661757033143,20,-2.7197784033342813
RB-Prior,269,-0.9735461997044687,Sangat Rendah,33.970440160367424,46.634281748785575,40,12.663841588418151
RB-NoPrior,269,-0.9735461997044687,Sangat Rendah,33.970440160367424,43.53126228863544,40,9.560822128268015
CAT-EAP,270,0.47635776935621926,Tinggi,63.879525149812096,64.74005664034065,20,0.8605314905285582
CAT-MLE,270,0.47635776935621926,Tinggi,63.879525149812096,62.10192927682934,20,-1.777595872982758
RB-Prior,270,0.47635776935621926,Tinggi,63.879525149812096,52.725007785736544,40,-11.154517364075552
RB-NoPrior,270,0.47635776935621926,Tinggi,63.879525149812096,64.81985044187627,40,0.9403252920641734
CAT-EAP,271,0.5054701591666269,Tinggi,64.45753441393241,61.984856530449086,20,-2.472677883483321
CAT-MLE,271,0.5054701591666269,Tinggi,64.45753441393241,59.39779540432427,20,-5.059739009608137
RB-Prior,271,0.5054701591666269,Tinggi,64.45753441393241,58.99169996925914,40,-5.46583444467327
RB-NoPrior,271,0.5054701591666269,Tinggi,64.45753441393241,63.516330785267535,40,-0.9412036286648728
CAT-EAP,272,1.0602099074988798,Sangat Tinggi,74.75323180230743,70.67331138987656,20,-4.079920412430866
CAT-MLE,272,1.0602099074988798,Sangat Tinggi,74.75323180230743,72.4080117141701,20,-2.3452200881373244
RB-Prior,272,1.0602099074988798,Sangat Tinggi,74.75323180230743,58.648481091134535,40,-16.10475071117289
RB-NoPrior,272,1.0602099074988798,Sangat Tinggi,74.75323180230743,76.18403247631935,20,1.4308006740119197
CAT-EAP,273,2.7596600389110777,Sangat Tinggi,93.88038833266957,84.96080837341673,20,-8.919579959252843
CAT-MLE,273,2.7596600389110777,Sangat Tinggi,93.88038833266957,93.0154205890902,38,-0.8649677435793706
RB-Prior,273,2.7596600389110777,Sangat Tinggi,93.88038833266957,93.09392265193371,20,-0.7864656807358585
RB-NoPrior,273,2.7596600389110777,Sangat Tinggi,93.88038833266957,82.49001331557922,20,-11.39037501709035
CAT-EAP,274,0.39241596717876703,Tinggi,62.19692720095688,54.10989143228373,20,-8.087035768673147
CAT-MLE,274,0.39241596717876703,Tinggi,62.19692720095688,52.44688313962469,22,-9.75004406133219
RB-Prior,274,0.39241596717876703,Tinggi,62.19692720095688,59.054138145612924,40,-3.142789055343954
RB-NoPrior,274,0.39241596717876703,Tinggi,62.19692720095688,60.00651890482399,40,-2.190408296132887
CAT-EAP,275,-0.5089636257074988,Rendah,43.395844452793426,47.67555080735641,20,4.2797063545629825
CAT-MLE,275,-0.5089636257074988,Rendah,43.395844452793426,36.99387082843969,20,-6.401973624353737
RB-Prior,275,-0.5089636257074988,Rendah,43.395844452793426,51.42663043478261,40,8.030785981989183
RB-NoPrior,275,-0.5089636257074988,Rendah,43.395844452793426,48.34725753723212,40,4.951413084438691
CAT-EAP,276,-0.025574312191994436,Sedang,53.55881286360056,56.066569568417094,20,2.5077567048165363
CAT-MLE,276,-0.025574312191994436,Sedang,53.55881286360056,54.10796083245716,21,0.5491479688566017
RB-Prior,276,-0.025574312191994436,Sedang,53.55881286360056,52.178030303030305,40,-1.3807825605702533
RB-NoPrior,276,-0.025574312191994436,Sedang,53.55881286360056,54.80510752688171,40,1.2462946632811551
CAT-EAP,277,-1.7690759048891183,Sangat Rendah,20.06782192294894,24.67872565621799,20,4.610903733269048
CAT-MLE,277,-1.7690759048891183,Sangat Rendah,20.06782192294894,24.039477308119206,20,3.9716553851702656
RB-Prior,277,-1.7690759048891183,Sangat Rendah,20.06782192294894,23.52941176470587,40,3.461589841756929
RB-NoPrior,277,-1.7690759048891183,Sangat Rendah,20.06782192294894,41.436688311688286,40,21.368866388739345
CAT-EAP,278,-0.6947131310890582,Rendah,39.557153003375014,47.8543776291506,20,8.297224625775584
CAT-MLE,278,-0.6947131310890582,Rendah,39.557153003375014,40.90046634078514,20,1.3433133374101232
RB-Prior,278,-0.6947131310890582,Rendah,39.557153003375014,51.79396092362343,38,12.236807920248417
RB-NoPrior,278,-0.6947131310890582,Rendah,39.557153003375014,49.786689419795245,35,10.229536416420231
CAT-EAP,279,-0.409282438113104,Rendah,45.48051932342514,45.098884545180724,20,-0.38163477824441827
CAT-MLE,279,-0.409282438113104,Rendah,45.48051932342514,51.54367970407997,20,6.063160380654828
RB-Prior,279,-0.409282438113104,Rendah,45.48051932342514,53.27380952380953,40,7.793290200384391
RB-NoPrior,279,-0.409282438113104,Rendah,45.48051932342514,48.361675653255915,35,2.881156329830773
CAT-EAP,280,-0.5240883979345925,Rendah,43.08078235347338,45.19870926095816,20,2.1179269074847795
CAT-MLE,280,-0.5240883979345925,Rendah,43.08078235347338,44.156115886204425,21,1.0753335327310438
RB-Prior,280,-0.5240883979345925,Rendah,43.08078235347338,48.62579281183934,40,5.545010458365958
RB-NoPrior,280,-0.5240883979345925,Rendah,43.08078235347338,54.41988950276241,40,11.339107149289028
CAT-EAP,281,0.152354872033722,Sedang,57.27698681237913,49.39534796911062,20,-7.881638843268512
CAT-MLE,281,0.152354872033722,Sedang,57.27698681237913,54.431469244638954,22,-2.845517567740174
RB-Prior,281,0.152354872033722,Sedang,57.27698681237913,50.68750000000001,40,-6.589486812379121
RB-NoPrior,281,0.152354872033722,Sedang,57.27698681237913,53.75626043405676,40,-3.5207263783223652
CAT-EAP,282,-0.8224199323822006,Sangat Rendah,36.96701831783291,33.48646706794046,20,-3.48055124989245
CAT-MLE,282,-0.8224199323822006,Sangat Rendah,36.96701831783291,27.48914517004718,20,-9.47787314778573
RB-Prior,282,-0.8224199323822006,Sangat Rendah,36.96701831783291,51.844001695633715,33,14.876983377800805
RB-NoPrior,282,-0.8224199323822006,Sangat Rendah,36.96701831783291,43.3614119534697,38,6.3943936356367885
CAT-EAP,283,1.1210306673244714,Sangat Tinggi,75.78114275719972,79.8792231877502,21,4.098080430550482
CAT-MLE,283,1.1210306673244714,Sangat Tinggi,75.78114275719972,73.14053369861092,22,-2.640609058588794
RB-Prior,283,1.1210306673244714,Sangat Tinggi,75.78114275719972,59.1306972532448,40,-16.65044550395492
RB-NoPrior,283,1.1210306673244714,Sangat Tinggi,75.78114275719972,77.5,20,1.7188572428002828
CAT-EAP,284,0.00020706491819709385,Sedang,54.10003033394789,54.1610401143903,20,0.061009780442411454
CAT-MLE,284,0.00020706491819709385,Sedang,54.10003033394789,46.37592469086421,20,-7.724105643083682
RB-Prior,284,0.00020706491819709385,Sedang,54.10003033394789,56.491885143570535,40,2.391854809622643
RB-NoPrior,284,0.00020706491819709385,Sedang,54.10003033394789,53.617616218105546,40,-0.48241411584234584
CAT-EAP,285,-0.009300321138614417,Sedang,53.90052173083383,45.52173310618271,20,-8.378788624651122
CAT-MLE,285,-0.009300321138614417,Sedang,53.90052173083383,55.199918129131916,20,1.2993963982980858
RB-Prior,285,-0.009300321138614417,Sedang,53.90052173083383,60.057197330791226,40,6.156675599957396
RB-NoPrior,285,-0.009300321138614417,Sedang,53.90052173083383,57.23930982745685,20,3.33878809662302
CAT-EAP,286,-0.32789471651291785,Rendah,47.19071296005376,44.48559212186641,20,-2.705120838187348
CAT-MLE,286,-0.32789471651291785,Rendah,47.19071296005376,70.70073379702202,21,23.510020836968266
RB-Prior,286,-0.32789471651291785,Rendah,47.19071296005376,54.27052176802924,40,7.079808807975482
RB-NoPrior,286,-0.32789471651291785,Rendah,47.19071296005376,48.267622461170866,39,1.0769095011171075
CAT-EAP,287,0.15519068385897913,Sedang,57.33585655007993,53.82469044177351,20,-3.511166108306419
CAT-MLE,287,0.15519068385897913,Sedang,57.33585655007993,53.157313659673974,21,-4.178542890405957
RB-Prior,287,0.15519068385897913,Sedang,57.33585655007993,54.34648581997534,40,-2.9893707301045893
RB-NoPrior,287,0.15519068385897913,Sedang,57.33585655007993,71.45938173975556,20,14.123525189675625
CAT-EAP,288,0.8250982646676347,Sangat Tinggi,70.5765173449423,69.92914219381825,22,-0.6473751511240522
CAT-MLE,288,0.8250982646676347,Sangat Tinggi,70.5765173449423,67.86628874785475,20,-2.71022859708755
RB-Prior,288,0.8250982646676347,Sangat Tinggi,70.5765173449423,56.64757310823035,40,-13.928944236711956
RB-NoPrior,288,0.8250982646676347,Sangat Tinggi,70.5765173449423,68.24372759856631,20,-2.332789746375994
CAT-EAP,289,-0.8671302157109003,Sangat Rendah,36.072045151091494,33.882534738218396,20,-2.1895104128730978
CAT-MLE,289,-0.8671302157109003,Sangat Rendah,36.072045151091494,35.61444882600513,20,-0.4575963250863637
RB-Prior,289,-0.8671302157109003,Sangat Rendah,36.072045151091494,44.32672590567329,40,8.254680754581798
RB-NoPrior,289,-0.8671302157109003,Sangat Rendah,36.072045151091494,43.80358534684335,40,7.731540195751855
CAT-EAP,290,-0.6581164890752567,Rendah,40.30754728232934,45.12171048645326,20,4.814163204123922
CAT-MLE,290,-0.6581164890752567,Rendah,40.30754728232934,37.87991373211659,21,-2.4276335502127466
RB-Prior,290,-0.6581164890752567,Rendah,40.30754728232934,44.10465511382945,40,3.7971078315001137
RB-NoPrior,290,-0.6581164890752567,Rendah,40.30754728232934,45.92100406053895,40,5.61345677820961
CAT-EAP,291,-0.30372602877666466,Rendah,47.699517690242395,59.805320793033665,21,12.10580310279127
CAT-MLE,291,-0.30372602877666466,Rendah,47.699517690242395,42.15440647543494,20,-5.545111214807456
RB-Prior,291,-0.30372602877666466,Rendah,47.699517690242395,52.73437500000001,40,5.034857309757612
RB-NoPrior,291,-0.30372602877666466,Rendah,47.699517690242395,49.030369557263086,40,1.3308518670206908
CAT-EAP,292,-1.345870923473215,Sangat Rendah,27.011124182880465,26.11890002795289,20,-0.8922241549275753
CAT-MLE,292,-1.345870923473215,Sangat Rendah,27.011124182880465,26.439612858175614,21,-0.5715113247048507
RB-Prior,292,-1.345870923473215,Sangat Rendah,27.011124182880465,47.94952681388011,36,20.938402630999647
